RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31
395075,101,"Scranton, PA",msa,PA,721.9692901265048,714.6310337199701,715.8159483761668,713.1855759938076,717.4560054545996,718.2906208077351,720.5605411741562,726.8356777403781,731.6013958088129,732.8440446657534,732.9590257685737,741.4518283884108,736.8027671126805,739.5649317638923,730.5049198522765,747.3553800511922,741.5619660694856,751.137192660526,744.1803136195047,761.5499291658609,756.2738457410519,758.9065486866818,747.7899261346037,748.8894962760833,747.2274700316217,752.355344242544,757.6673944247111,760.9122862124838,762.763583024638,766.2974901423254,769.4134550355384,774.9237130159104,779.790802678974,787.2471653368874,783.0960840451214,792.6971523072385,779.8789461107983,787.3632291973047,780.1580916437982,798.4384472551739,801.5078211350042,807.7043876051493,809.4129374991602,810.2719111666867,816.7814607994378,817.839368003138,819.3659629713867,820.5256686763132,819.6381961619148,825.334510213039,826.2719014267981,840.0922211909071,846.5208842291479,854.6833699414757,846.7221373990626,848.2175528773129,851.2025001600889,855.8753479915291,860.2063012185139,856.692741226395,856.4639003756763,855.8457248600042,859.9457431607153,867.7834498149197,884.6809321055752,891.7115464257778,902.0548158386368,904.0973247073972,913.8559793350142,927.6045923839417,927.5031967798476,941.2303936059624,945.0690488248051,958.6372234626596,969.2000995173659,985.970037837623,997.7389935636817,1017.5053419499121,1030.9197808636616,1048.1250490239345,1052.3961800282748,1063.5202012080579,1066.1625053281448,1064.8032897230696,1068.8190197743322,1085.0330839596772,1103.2920136420137,1116.0966854432138,1118.2910027596015,1124.7408657714625,1127.330313146097,1145.9275322510632,1155.4359807187561,1158.764615547061,1146.0083033167439,1144.7455977523434,1147.2134011102528,1154.6321907110473,1151.5485392352307,1154.6702474090396,1162.4821656961965,1174.8463173482085,1180.3516690850265,1188.2622681255377,1191.7029513262119,1202.9548593242018,1196.4225673536557,1197.0669661092663,1195.0114168833854,1212.1185097648627,1219.9104550313818,1221.4280944732757,1220.3908031936808,1230.0871988318395,1247.7895215899587,1252.4660092459414,1250.7304143531853,1255.879684459539,1259.7703919652563,1261.504344147078,1262.276979233523,1264.1723580613618,1274.1583139206057,1265.6706790464043,1272.9280236338545,1276.5220842219217,1285.1388662867714,1290.2433236452478
394460,102,"Chattanooga, TN",msa,TN,832.0100718151679,837.6025430693571,839.3746848186428,830.8515669029231,831.2009785547027,836.3424928307553,850.3799149601576,843.3022597121262,850.5770569645925,855.9581638034301,866.0731163750194,856.9551360693174,863.9939794241834,866.655592775594,891.9276291063376,887.7087868406949,898.06450541911,884.0554053283904,889.3798265570992,879.3190187181051,877.6540025659306,879.8657753964117,878.5882936921342,878.0509172852538,878.7141811220068,893.9797739569757,901.8190295493912,905.8483125708992,908.3561044142725,915.2782466453303,923.3990671288989,922.8190973963901,922.6251018886907,919.3978549017746,917.3184855357904,928.113822884752,937.64999539662,948.3215929694953,951.5906225180872,955.8401265554945,966.6404983684776,971.0726425876084,972.1647458243979,969.3408453509494,964.3158328096184,967.963230082577,976.3328243298624,986.8520087950441,992.9931745885192,994.1885112230726,1001.5453023621938,1010.7010210993365,1025.3933772369387,1031.393093115502,1030.826751633895,1028.6610173910444,1022.9750196342872,1018.1992657166847,1013.1393982358658,1022.075699207894,1030.2209794902074,1035.969173611445,1037.1468673522913,1054.691956465286,1068.8522065572522,1072.6289510712847,1076.2351177062144,1081.1067128444106,1097.2766184322,1100.1617282261975,1104.2115043270653,1107.9132023282864,1112.375045319882,1116.9005310853777,1119.4257331964855,1147.516979968206,1181.8301597039713,1211.0251849291872,1222.0827517105367,1232.0864986898896,1251.5794273737831,1268.5106644161974,1281.0801790072585,1295.7055703770773,1300.795494010192,1315.3346229148813,1329.8216946119353,1353.0198701754748,1371.3587929139592,1383.2102418390298,1384.5763275433253,1385.0682184391464,1387.3082155111963,1385.9335600213071,1385.022069425244,1373.17234753856,1385.5394152025738,1388.76989787546,1405.9659001246605,1412.3662863477016,1420.5966883109174,1430.172372273759,1442.157208282311,1452.4814376698116,1454.9987254295766,1451.6110310693075,1447.350697353495,1442.0772828049817,1444.4310016596305,1445.316499433642,1451.5890937890445,1458.2799245563049,1473.990303264456,1483.8310982924916,1489.0504161815763,1491.0558702047624,1495.1807382105421,1487.0238799830654,1476.3438873043478,1466.339535718092,1470.1658950218211,1481.1532908582112,1489.7962520563322,1489.749323991206,1488.6567784830556,1495.967342327848,1501.9305074321478,1505.1023455029235
394871,103,"Modesto, CA",msa,CA,990.6405921086861,987.3230978484526,996.4159120188446,993.4945035158314,1017.6441764367595,1033.1439883855835,1048.5999520321589,1047.2537993121186,1050.406698341001,1051.6196104574851,1056.3021767013747,1058.0872511405107,1057.8029138614045,1068.757599687466,1093.6449797173848,1117.988794792287,1128.8612323315317,1131.9717330241062,1138.6018827299272,1150.0599531467576,1149.26309466383,1157.251971871714,1162.715513833922,1169.7287143253707,1174.499115687535,1184.3481632687706,1199.9051768993897,1212.3722766769918,1223.136595661501,1240.1810309055338,1256.0569252298592,1260.3946233124966,1263.6678014362178,1249.8704116235676,1250.7254375657417,1246.9289692430418,1261.931109408123,1268.4049556966163,1283.8692174272023,1290.1591988864009,1305.589440193321,1312.9979426532827,1327.6453241594652,1334.8925337361636,1343.2111283383606,1349.3513024299698,1348.409604337317,1354.8516297303756,1347.1968757647264,1354.1070207616472,1350.6420530227608,1370.839615929499,1378.464634019675,1392.7945266704917,1394.9176702067386,1405.6282099639175,1403.5969475554305,1408.6171229262252,1406.652775361738,1420.1556299862796,1424.3857696806044,1436.4249965985919,1445.3666769586075,1452.8427968531557,1466.8046768559275,1479.1349612024414,1500.2323002684561,1512.149873454615,1515.8527888484743,1533.6452658989106,1544.8186395564016,1561.9023985609497,1574.2917796311494,1583.1877907239707,1599.902109572079,1605.6972655721954,1636.7704303246983,1664.2821227899537,1699.542536935453,1717.893743588517,1723.4403766336216,1722.6888455064563,1735.2667555986009,1755.4416840128074,1776.3583451969885,1788.6532127589198,1811.7962560520598,1834.8428283217352,1849.350933914478,1859.1563194792675,1857.804871307195,1869.9456945626473,1865.4893623525747,1868.3596592422066,1857.691017969334,1848.2702722451254,1858.5475996199038,1859.6424472142066,1876.1307678190828,1875.4409005495115,1894.365873022069,1903.079804696477,1916.7523301644558,1925.5800181241918,1934.4355630869393,1940.2297741655343,1932.8606948286535,1935.4586392175834,1933.7600564333407,1937.5813662395144,1946.8043526942206,1955.6562658428843,1977.5004609099315,1988.473038543638,1997.557749610964,2003.608824360234,2008.675117077568,2018.612939855568,2023.3450262559495,2011.560219911793,2002.0756315815968,2000.0604583327904,2019.4540601668234,2037.18699069532,2056.850673058071,2057.8198681650206,2062.833057366616,2058.083394715956
394768,104,"Lancaster, PA",msa,PA,810.4374147802732,811.4574138208797,819.3109374063122,825.2327192560882,834.0221750953322,834.6546298757866,836.0764056256712,833.6662092548282,836.5646273657429,842.6300917663898,844.9112927593883,847.8753822039848,842.1099546966849,841.58056483033,837.8282824447784,849.2000190256583,861.732567942264,870.9263442081675,869.3533593271886,866.4285924663095,864.244878863103,866.8923579125458,868.4782895169383,873.5406024684232,877.6234334207658,882.1226349678811,884.7202890855989,891.6599980364645,892.9491112683784,898.3514474777874,903.5404558652714,909.7147105830263,913.4383782348158,914.2823835079155,916.6695482283513,918.6434446615883,914.4326713325704,921.8626881608961,931.350525683694,940.0437780311224,942.1447643299188,943.1491213809717,948.5240868157426,952.3749628542125,958.3722888162459,962.2603467231347,965.3302310608992,965.0943084354611,966.6538511689002,969.8430924844652,977.121118090238,979.4034834987569,984.1283930879742,984.2663747746736,989.859177310693,989.8731477654658,994.8647070191315,996.6715492058806,1000.7686373332126,999.6340311144365,1002.4987035855249,1009.7696195966013,1014.7287088965073,1015.1468951910163,1015.5800083411457,1024.5536675764806,1036.330279612803,1043.6623437993846,1052.3723440334345,1060.5639541410335,1070.3844647565968,1074.375607462661,1080.1648936778968,1096.6677430824755,1111.9785131281417,1126.1319811749308,1130.2846410216573,1140.01339430396,1155.0609193455396,1164.7423808190974,1172.12941343386,1184.9631943476663,1195.8753937836066,1207.0437068079957,1204.5686149717783,1212.6343440452606,1222.6704343137633,1240.5413780615772,1245.5601077066697,1263.0962675899946,1270.5791775210018,1288.4415720980826,1284.452359665615,1295.5376116564235,1296.5137243582128,1302.4978844487362,1301.8416158152993,1316.5210751331508,1330.9203450149464,1345.3686109315977,1348.1083198881397,1356.837399164319,1356.9925805958378,1364.0745555214628,1365.4494296077091,1371.5323432005987,1370.7153323518094,1377.515640871908,1379.8895711462528,1389.2014268070823,1391.3058987776813,1402.258478188532,1410.3919139626564,1422.6836709684183,1434.3007510221926,1437.0716425458681,1442.4565520604297,1443.76325345861,1453.2282488858189,1451.0711723017841,1459.6810792989424,1469.8175448466977,1484.5396549214856,1491.473237913272,1494.0930598722289,1497.630474580555,1499.2725756944767,1505.0425843649527
394997,105,"Portland, ME",msa,ME,1229.7895759255885,1233.1659096748126,1231.219336570339,1259.053398761213,1277.2265093980454,1305.9090190138918,1308.1690050382288,1316.5671057369339,1300.5444043499233,1292.372889080277,1289.9743924226136,1291.734570008848,1294.8904765345235,1308.409380000056,1347.5190068724398,1374.9420706931112,1376.0498987594801,1371.4364145091513,1372.4356473566152,1399.3328327415643,1399.3533252831917,1392.4817719501655,1346.989653602508,1346.3056620749169,1350.7032701098358,1372.6523883191965,1388.385331784271,1396.5792044024163,1422.2871289926802,1428.726390317762,1447.1239068431582,1443.0814309400496,1439.745322237317,1430.5620631146683,1422.369731116152,1407.066529659689,1399.7239717976088,1419.8028302397117,1443.0278924596935,1465.7775038618613,1471.3513758993179,1485.098938872426,1483.9269689449334,1494.8617111857764,1496.8082293867267,1501.1023297183658,1483.6524585296993,1456.9624096468501,1457.4357517748483,1476.383141391822,1512.792360776649,1545.3189961352434,1558.1991464082555,1570.4604293036164,1571.090623211454,1564.3171737442788,1548.635867408299,1537.4832442779218,1529.0878108407323,1530.9323138898924,1541.2630655402322,1574.034973992726,1609.0220899492663,1619.0268626669495,1623.7135884156376,1636.4352763348486,1654.6068265782267,1666.4152099086016,1667.3407085439983,1678.9462151246357,1683.4148795148412,1677.1815496250892,1683.899752958326,1703.8361950142823,1736.9632454604318,1753.2907692447443,1778.3833699453746,1815.1270853364774,1857.8630600436666,1884.0724140856676,1888.507606188416,1885.9137106212481,1891.684947692427,1905.8476755263841,1915.17761747035,1920.0193989078011,1949.4774071050658,1975.6816748543586,2024.5735289783472,2044.5768648372377,2076.3261322613102,2089.5349425123914,2087.455628915152,2087.8824520785756,2070.9324299018103,2057.8804982645047,2039.2017750595755,2051.351395066481,2084.9122058312523,2128.990625218897,2155.8065998903776,2173.894409013264,2194.347995912788,2200.6076691479857,2197.606486052804,2167.50074834731,2152.180050216482,2129.6850988484857,2135.0139310958743,2142.0082077687507,2186.438229249967,2218.558477282193,2248.4741830783555,2259.265225450228,2273.5772444643076,2285.3878512994283,2288.950143869292,2261.602280943063,2259.2780757168084,2233.5618296548832,2245.1456577021104,2247.3427168646117,2277.416580084999,2308.7861580597764,2330.5183500734997,2349.4924727126763,2370.688779912339,2376.392459575667
395245,106,"Youngstown, OH",msa,OH,,,587.8129741563433,597.0273281134038,599.8974882391501,599.9205640529102,594.7501160492378,589.110752514859,584.1235752258689,584.7235717966735,588.7504238719474,592.3792444960686,595.1464223896264,590.7709085952305,597.0506868994456,,607.0743691462694,602.7893779074744,604.0841342712946,607.7435890970376,610.3214977743627,620.6411535137437,617.925925299127,612.6961190281874,604.2042819393365,608.0503621494852,615.9766561361234,619.5294009998477,622.2339125800125,622.5121138973708,622.8812711894894,622.8884780957294,618.0508441780819,621.1895338849575,621.5794251027054,625.0115741003922,622.6556637262191,623.5245060431384,633.0296325881939,633.1270370465098,639.9692597230325,639.4506977585222,645.4824704167137,645.0832892096943,650.0009795306506,652.3940967181019,650.9162321161648,650.5905964536881,650.4079081186427,656.1576786226735,661.0485939500156,657.919478666015,660.2271323464873,660.2931458143811,664.1414842239078,663.8615153315317,661.3375740179421,665.1039798884034,668.7359928412468,669.5415258512386,669.7960941141547,673.342132357484,677.0030266381767,689.0548051270039,696.3237527946633,703.2583762666875,707.9421784161158,707.9227150069897,715.7605023949505,711.4223408157953,717.4669204110415,718.7331538713287,731.7282748967297,740.7886388154614,752.8951996943907,762.9983832964408,770.8526078916142,781.9236243042609,787.6099054986049,804.1690958359341,808.7567362855087,815.3925120132448,812.3542839137039,822.6255489519132,825.3566863527942,829.2275428343501,830.8014718095217,841.6136137946113,844.4753373237896,847.3185471092643,843.8808748861527,847.4983507323893,848.7672083280186,856.0668779892148,861.8957486392015,870.658258339128,873.4151462084166,882.3700758363442,881.7615644590716,886.9106490179576,886.4969711967728,891.5667519058303,896.8019002139539,900.2172713714782,906.9189822959519,914.1013605767511,922.4043249653164,929.3518639368326,928.5350953467031,926.970189594757,930.3135851873201,939.8473519556414,945.4750151055989,958.3577355799589,960.9664476731604,974.2893197246124,967.0825181659251,985.513980337844,989.319597598726,984.9796471770529,980.6396743365724,982.7662304158478,1004.6235119797678,1004.0241538382573,1012.0450009826689,1014.9816059397548,1016.7003157235678,1016.3671957671958
394770,107,"Lansing, MI",msa,MI,788.4002654494595,813.841819221051,819.3096036449015,824.5961619239536,813.8217072549935,818.5662016237324,819.2864327593444,827.0344831641664,829.3635106354074,831.2120311228247,830.2806796005492,826.2270982217851,831.0305477163962,827.6207933713213,844.7038058745761,850.0433290505905,855.6201361376726,852.5116134512139,851.2434248280724,864.4001064529148,861.7693049965982,864.3783324655408,856.0443783513275,854.1759463063827,855.6033061731642,862.8483236416209,874.3447978054788,878.759222710162,884.5025323385205,883.864949450436,881.7834420321974,888.2727013803221,900.9985426284755,913.1580413558222,909.976919733897,901.5870162772285,899.3262957115804,899.0634392081591,906.9732037982437,916.7846963031807,927.4443381114775,930.5144810597122,933.8446054038376,934.4612031027474,945.398771469153,951.1992617257403,959.2020592377497,949.8144281018364,942.0885105222048,936.9617812855664,945.3623394113929,957.635852802376,965.9452065372286,968.8427705486627,968.4566615277304,981.5605087337443,992.8367627548696,998.638750741049,990.1892293689489,975.6968250877832,978.1414533639307,980.9744031421736,994.6625429253809,1005.1520448593226,1013.2825537150391,1016.5232594154953,1017.2759278374048,1026.8416228026906,1040.795893748179,1046.9211378075556,1040.4510656701368,1043.730111112053,1046.7615684951422,1067.449603267689,1069.2363678314605,1080.4391931971115,1082.801778908241,1094.950690769025,1100.3963360378548,1122.754554074524,1137.1960240626915,1149.3512171192165,1145.0414201142714,1148.4306876745932,1161.2943963549014,1169.9306070353293,1187.6152023850714,1198.0872732016592,1216.4423454809933,1224.2276567329322,1227.3706182486865,1238.7277180095025,1238.121290183529,1245.0152247792616,1240.513107435567,1251.9043172398742,1250.789601049885,1252.7654777048074,1250.0517511711646,1260.689307672649,1262.172727508763,1267.102722702512,1272.5166430702238,1280.8710900469694,1286.3393992330684,1291.0566561181315,1309.8278516705482,1310.1582613655962,1312.0323281307449,1313.8122636815403,1325.199359694691,1332.5896781312192,1336.8771209925167,1351.9239999477008,1357.720953885505,1353.850504042269,1360.8183764334892,1373.31025325483,1383.041970566712,1381.933750058969,1385.4330305101419,1390.973714354021,1396.555481977987,1411.3985082134795,1423.6877314544397,1433.8852753753943,1436.6131924075398,1430.833293118539
394590,108,"Fayetteville, AR",msa,AR,870.3379918552276,877.0897791041392,884.2285850731006,891.2657340633274,894.2388240362911,904.7645306981566,903.7648084987865,905.8154305144499,900.7389233219129,899.8394706624545,903.8959275353261,908.8234354464811,916.3324595186034,916.6065518631704,922.2568148888915,929.9499297140815,939.1466025418672,943.0298385523046,946.5129572309833,952.1712222601026,948.1817130944772,947.8985055402176,944.2693424221762,949.8070113254112,952.3758106639268,964.4089409100413,973.4389519211292,982.0358740014174,981.7218368791965,987.9485827978853,989.4688402385993,997.6626940938523,997.2366891949031,998.839488358332,993.7116738492365,993.5756084075282,997.9248823878274,1004.2606742972049,1011.8827080630783,1012.5381047529429,1016.4131170371758,1020.1966155897192,1029.0095715987156,1030.624645745498,1029.5948452107384,1024.5048722148492,1022.3248795928788,1028.160650720972,1033.1842581233307,1041.8039543781756,1045.8662539319275,1052.6722172662064,1058.2178359841346,1060.6900538423934,1064.1172699489962,1066.2423529120292,1065.8030102881019,1064.1606423377073,1059.9385051261356,1059.9479689265884,1064.8565920105177,1074.4019381820972,1086.872278361186,1090.9471595462965,1092.826114698333,1094.0583577292612,1100.1034708051197,1102.3543538565698,1110.0275184679272,1113.5034370520923,1120.596602531322,1123.132379450156,1130.7194867589096,1142.754531566015,1150.5473617483528,1165.0647092984575,1172.3736261110898,1188.2200349192265,1203.7474161358398,1226.8037242545481,1245.6500710770238,1252.2531337233202,1260.820710438033,1267.9435960735,1274.9725730240343,1279.5082965061722,1286.1331693825293,1306.305785397246,1328.4592049200426,1357.8758979009065,1387.539449220841,1413.4163537940592,1418.5949847001916,1411.8388856763017,1414.4697780544768,1422.54715464186,1435.3930772249425,1439.4258088004922,1445.4659722849813,1448.1142519426317,1450.9276829718467,1456.4823327033375,1463.165652849977,1468.6875368597232,1476.7970951018483,1474.834588392886,1471.248787766197,1463.6552114186943,1468.4788803527042,1477.6312203041696,1484.9880411783429,1492.0539075392999,1497.1687262843973,1510.3833742695444,1519.9329742766042,1529.4380462606164,1535.221299611365,1527.8774733857672,1541.242323906853,1545.116084960419,1562.5173868956442,1558.2014272142262,1561.1405511540625,1568.7619607099193,1572.5852025728386,1582.5854076736337,1588.2333646775726,1592.7214963872038
394589,109,"Fayetteville, NC",msa,NC,836.0134973213577,838.0209149398813,838.717967401947,840.5764437188064,842.0696871518277,846.1689669031949,848.7481996874317,850.4557632444322,849.3905398202579,847.0807075420861,845.3108353580153,845.2460175039229,847.4543152486411,849.0908072936996,852.1641132297614,852.4200504316801,854.1695021694401,854.2245581732429,856.2773155227192,858.4252061432829,859.8309615582888,857.8048244327065,858.2463484949875,857.3391779721383,861.5612549120848,863.7283280260525,866.2294711896124,869.1724941124661,871.2702205708757,875.3454105729915,877.1210042449729,877.0774506997792,879.3476964157495,879.809985756818,882.2277565452696,882.8693480598354,884.3460326863282,886.6919683762225,891.4478898817146,898.5822410458828,901.8098323843705,902.806065473362,903.4891830914543,905.2299212428543,905.7498800390496,906.1248472611663,912.6827875747823,915.7525395529266,925.0386700106699,928.5703988176514,932.5547094144632,936.6795639803998,941.4708828404385,946.7189095931493,946.1809415099583,947.7336972727878,950.7025645468053,952.4638732963278,954.0045374342423,955.7992283471335,960.79069887701,969.3181109659557,979.0187792028909,981.849831607726,988.2785412751105,997.5290823164996,1008.6295041963009,1015.8733073597165,1028.4333949957127,1044.0884987125237,1054.9736915596327,1061.5515629417353,1066.8727527243864,1077.3480230015234,1090.0264039911406,1115.603947982876,1146.5564310981044,1171.294041148478,1187.214134990319,1197.1695345182598,1213.1356895225483,1218.3804028990658,1228.76945599997,1241.3345171738538,1266.5702644519097,1282.226685880216,1299.272793056585,1316.015454930935,1333.3142863291189,1347.0272224482744,1347.6931688994914,1356.9429506813121,1358.5936918181635,1364.8678181634805,1357.1238607248836,1355.2437205947595,1363.0432587219577,1374.5729632556638,1394.2175684310464,1398.201076333007,1413.544529144283,1412.6221931437292,1416.6158299558456,1413.5564357744286,1415.643982995021,1416.3333493199025,1413.8974824588884,1407.086872807889,1409.788751024937,1412.7800004876665,1426.0441341440182,1438.4334768342499,1451.510779106451,1457.4440788201653,1464.6543195208867,1470.2043960017024,1477.8149781739758,1478.0210653745216,1476.8414855967035,1479.0128492662232,1482.1263791875322,1488.9063751221931,1496.7949983382741,1498.6240582210364,1509.7540505432453,1509.948851340044,1522.0185094393726,1520.4575341311781
394792,110,"Lexington, KY",msa,KY,844.5277135943468,842.3530374549455,845.4584796744499,848.4110448034464,856.21469714135,857.8318623222442,862.0154018924062,858.6967118098239,861.0924840599488,863.2207692514487,870.894238253503,871.758187279265,874.4328481353174,870.090750280112,874.9061173973494,883.5722018957852,892.2688451645123,898.3644066380883,901.1116420562184,904.5728347829603,909.5272145353015,909.9066196362421,910.7272290402844,908.5296567964177,910.4781019541132,916.0756859731009,920.9428181918594,921.360497963495,920.4924574697475,925.1526384320406,930.9867800810811,931.8421116927641,931.0965384130881,935.9557801960725,940.8545617272746,936.3067593302965,935.3286425821893,935.2980248946766,944.2912187682084,946.4317241935994,955.5805026713565,959.8543249434738,963.9494084832738,959.8222115932515,957.5208608025569,959.7696785498727,963.7628290909533,966.5171975005749,966.0233962406668,966.5318473908018,971.5550297217447,975.3305061935821,982.6105346303096,989.3310487950864,994.7577152483074,998.1170141935623,999.958582364049,1001.2292579155842,998.3537070821368,991.3694768378618,993.4688523551492,994.8311786006926,1004.2084249570379,1005.2110866220804,1008.2363891471856,1012.3054951830924,1022.601079572499,1031.5218868596814,1035.715339520702,1035.1988691915221,1037.9889068081504,1042.3303237449009,1044.4870096190436,1050.3524178476562,1054.032400104181,1068.9590418676594,1086.0226159857248,1108.1485551229378,1130.4593090029489,1151.3890872811003,1161.1544581471753,1165.7886977066523,1168.9512795785686,1175.5838348045668,1176.189458344542,1178.4667860279533,1189.4091732992842,1206.8982416018298,1227.0556213789966,1250.9289238871468,1272.6932742182414,1278.3795544845486,1274.776635216138,1269.969833048962,1270.4593220612037,1278.7679045268237,1286.175713231603,1294.0238011353797,1297.5507867017234,1305.5518776510485,1319.2241781663047,1330.8476031719247,1339.304667558696,1351.3772084677466,1355.9937529715094,1356.3839915234569,1358.3160501544944,1359.2979498381012,1364.6521947174954,1360.3106138756455,1367.980296564524,1375.4708646054537,1388.4832122255477,1401.9160561624192,1416.563795777347,1432.4380132189845,1444.1039609378356,1451.1666215874661,1453.2707808916552,1445.6210930601676,1440.2818118736793,1442.3186376493761,1446.7480028521506,1456.053198339177,1465.3591344740637,1476.61590519153,1488.8563778583784,1499.2866623416485
394971,111,"Pensacola, FL",msa,FL,917.489734499899,919.4481871910932,925.2698711738481,931.7373665840099,939.294943969848,941.2624902141927,945.9758109486766,947.8135008067514,949.569622939467,952.9863378152288,952.7486777240804,954.8981100016305,954.8252910246956,959.3823224679626,964.3702716619642,970.166874937023,975.6493857673563,982.4949551413061,989.5146048802961,991.5588188231886,991.3319608406453,985.6055846490041,988.2624368509536,990.0076676598361,996.1152026057937,998.0968743670338,1001.831258880203,1007.5525251616248,1014.0096149344074,1022.0983845144921,1028.4814663926493,1036.0030168257656,1039.9229831045664,1041.8843380892363,1044.610113280183,1050.7563466417298,1055.5277126991327,1058.2342599424803,1060.0139666803666,1065.008884459651,1072.2364086451428,1079.5682085920237,1090.6657730159418,1099.8053281728091,1104.1027534884527,1100.8204460921156,1105.5318363245592,1107.9486097068295,1116.0105071910386,1118.1516094905537,1128.4492717510525,1137.628306361132,1143.9179341597035,1149.0185959695723,1155.1814848821462,1163.602924416034,1171.3153781338208,1174.5416960042764,1178.0234616448197,1174.06348676066,1178.6709968646342,1185.1059954952873,1197.3399423803437,1202.3777887957328,1209.9829643035796,1214.787834353426,1233.8153720577295,1246.9891922786123,1269.0139439195025,1276.6962814948924,1278.5799835213081,1288.289607482058,1293.8695999194051,1321.1391487575113,1336.589262653131,,1425.5546374394378,1458.9488734019278,1488.8761838022788,1530.326688435282,1573.5885357108582,1589.7953984178355,1580.9709969191304,1584.8474643885256,1589.535232335287,1603.3048942762368,1615.2148558663548,1620.9724694640809,1641.4761853424811,1654.1120638793498,1666.1042085712866,1672.0069785764956,1684.7440923032384,1684.6259717561602,1674.4505816027565,1657.2444743515828,1659.930911796724,1662.276405073769,1670.81645187861,1680.0386080439255,1686.7106585306076,1688.08343638829,1690.262901911558,1696.951655218851,1698.3745819803707,1694.0003286344718,1686.5288011151822,1690.793643386042,1693.7263487995597,1702.893414189405,1712.4489077365536,1717.3020932793431,1724.4160094265962,1729.4448897761954,1741.138102453629,1752.5786778663064,1752.1992466566046,1750.569567065384,1740.2492140842971,1737.567294213475,1729.0689120284028,1735.4266156222689,1740.4716458656808,1751.2734708064656,1757.606751038334,1763.9002706932617,1770.7561410029284,1773.1692538976158
